金水区,50100,中餐厅,白味汤馆·靓汤·粤菜·茶点(黄河南路店),郑东新区正光路与民生西街交叉口西北角黄河路便民服务中心,113.746124,34.767523,0371-60556999,8：00——22：00
金水区,50100,中餐厅,瓦舍茶馆(聚源路店),商都路与聚源路交叉口向北150米路东,113.740261,34.750443,18790299029,8：00——22：00
金水区,50100,中餐厅,小v家火锅鸡(直营店旗舰店),东风路街道东风路与信息学院路交叉口向西200米北二楼,113.656223,34.799891,15981868586,8：00——22：00
金水区,50100,中餐厅,点都德(郑州正弘城),花园路126号郑州正弘城L6层(东风路地铁站C口旁),113.680473,34.795836,0371-55387590,8：00——22：00
金水区,50100,中餐厅,解家河南菜(宝龙广场店),农业东路33号-宝龙城市广场A区2165-2166号与如意东路辅路交叉口东南角,113.734986,34.782776,0371-67626333,8：00——22：00
金水区,50100,中餐厅,胡桃里音乐酒馆(郑汴路店),郑汴路与英协路交叉口向西200米路南(环球大厦B座东侧),113.71618,34.746456,18838281919,8：00——22：00
金水区,50100,中餐厅,钱塘人家(北环店),北三环6-4号,113.69582,34.810228,0371-68523333,8：00——22：00
金水区,50100,中餐厅,南城十里味道信阳,金水东路88一1号楷林lFC-C座1楼,113.77231,34.770541,15981820666;19937751999,8：00——22：00
金水区,50100,中餐厅,唐河王记·宛宴十三味(国基路店),国基路263号,113.673654,34.819388,0371-67822888,8：00——22：00
金水区,50100,中餐厅,裕丰源(金鼎店),郑东新区众意西路6号,113.715286,34.78263,0371-69102888,8：00——22：00
金水区,50100,中餐厅,58度品质川菜馆(林科路店),经一路(林科路口东北侧),113.697999,34.789191,0371-67715588,8：00——22：00
金水区,50100,中餐厅,仲记酒楼(花园路店),花园路与东风路交叉口向北100米路西136-40号,113.681038,34.802008,0371-65821218;13598039572,8：00——22：00
金水区,50100,中餐厅,文思豫宴(烤鸭·烩面),博学路与学理路便民服务中心1-2层,113.800975,34.772825,0371-68776111,8：00——22：00
金水区,50100,中餐厅,YUOZUO渝作·川渝冒肚(国贸店),农业科学院东北门南50米(关虎屯地铁站G口旁),113.681384,34.788876,15603718536,8：00——22：00
金水区,50100,中餐厅,淮扬厨子(省体育场店),优胜南路健康路东100米路北,113.665303,34.767003,0371-63619001;0371-63619002,8：00——22：00
金水区,50100,中餐厅,58度川菜馆(大石桥店),大石桥街道南阳路SOHO广场A座1层1-2号,113.654385,34.765461,0371-55055571,8：00——22：00
金水区,50100,中餐厅,合记(老街小吃街店),人民路3号(丹尼斯旁),113.67503,34.758132,0371-66228026,8：00——22：00
金水区,50100,中餐厅,阿五黄河大鲤鱼(海尚店),东风路32号瀚海海尚4楼423-425号,113.646144,34.800179,0371-65325555,8：00——22：00
金水区,50100,中餐厅,豫满楼(农业路店),豫博大厦北门旁(关虎屯地铁站C口步行260米),113.683288,34.78614,0371-68789999;15003880012,8：00——22：00
金水区,50100,中餐厅,椒馋小馆(红专路店),丰产路街道经一路北31号新佳园小区,113.698284,34.780049,13938487905;18503711186,8：00——22：00
金水区,50100,中餐厅,南棠宴·粤文化地标餐厅,农业南路与榆林北路交叉口东南角,113.758425,34.756222,0371-66777377;13343820305,8：00——22：00
金水区,50100,中餐厅,一家人(东明路店),东明路北174-1号,113.700002,34.778239,0371-65942188;0371-67605666;17797758883,8：00——22：00
金水区,50100,中餐厅,南泥湾(大石桥店),金水路37号院,113.654394,34.764408,0371-63682266;0371-63683388,8：00——22：00
